fname,lambda_010,lambda_025,lambda_050,lambda_075,lambda_100,lambda_inf,lambda_000
Demo_Camelyon16/HR/Demo_Camelyon16_10560-78656.jpg,1,1,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_10560-79168.jpg,0,0,1,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_10560-79680.jpg,1,1,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_10560-80192.jpg,0,0,0,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_10560-80704.jpg,1,1,0,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_10560-81216.jpg,1,1,1,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_10560-81728.jpg,1,0,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_10560-82240.jpg,1,0,0,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_10560-82752.jpg,1,1,1,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_10560-83264.jpg,1,0,0,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_10560-87872.jpg,1,0,0,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_10560-88384.jpg,1,1,1,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_11008-121856.jpg,1,1,0,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_11008-122368.jpg,1,1,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_11008-122880.jpg,1,1,1,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_11008-123392.jpg,1,0,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_11008-127488.jpg,1,1,1,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_11008-128000.jpg,1,0,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_11008-128512.jpg,1,0,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_11008-129024.jpg,1,1,1,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_11008-129536.jpg,1,1,0,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_11008-130048.jpg,1,1,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_11008-130560.jpg,1,1,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_11008-131072.jpg,1,1,1,0,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_11008-131584.jpg,1,1,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_11008-132096.jpg,1,0,0,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_11008-132608.jpg,1,1,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_11008-133120.jpg,1,1,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_11008-133632.jpg,1,0,1,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_11008-134144.jpg,1,1,1,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_11008-134656.jpg,1,0,1,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_11008-135168.jpg,1,0,1,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_11072-78144.jpg,1,1,0,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_11072-78656.jpg,1,1,1,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_11072-79168.jpg,1,1,0,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_11072-79680.jpg,1,1,1,0,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_11072-80192.jpg,1,0,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_11072-80704.jpg,1,0,0,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_11072-81216.jpg,1,1,1,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_11072-81728.jpg,1,1,1,0,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_11072-82240.jpg,1,1,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_11072-82752.jpg,1,0,0,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_11072-83264.jpg,1,1,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_11072-83776.jpg,1,0,1,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_11072-86848.jpg,1,0,0,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_11072-87872.jpg,1,1,0,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_11072-88384.jpg,1,1,0,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_11072-88896.jpg,1,0,0,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_11264-14272.jpg,0,1,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_11264-14784.jpg,0,1,0,0,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_11264-15296.jpg,1,1,0,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_11264-15808.jpg,0,0,1,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_11520-122368.jpg,1,1,1,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_11520-122880.jpg,1,0,1,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_11520-129536.jpg,1,0,1,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_11520-130048.jpg,1,1,0,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_11520-130560.jpg,1,0,1,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_11520-131072.jpg,1,0,0,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_11520-131584.jpg,1,1,0,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_11520-132096.jpg,1,0,0,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_11520-132608.jpg,1,0,0,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_11520-133120.jpg,1,0,0,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_11520-133632.jpg,1,1,0,0,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_11520-134144.jpg,1,1,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_11520-134656.jpg,1,0,0,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_11584-78144.jpg,1,1,0,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_11584-78656.jpg,1,1,1,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_11584-79680.jpg,1,0,1,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_11584-80192.jpg,1,0,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_11584-80704.jpg,1,0,1,0,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_11584-81216.jpg,1,0,1,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_11584-81728.jpg,1,0,1,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_11584-82240.jpg,1,1,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_11584-82752.jpg,1,1,0,0,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_11584-83264.jpg,1,0,0,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_11584-83776.jpg,1,0,0,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_11584-84288.jpg,1,0,0,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_11584-84800.jpg,1,1,0,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_11584-85312.jpg,1,1,0,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_11584-85824.jpg,1,1,0,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_11584-86336.jpg,1,0,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_11584-86848.jpg,1,0,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_11584-87360.jpg,0,0,0,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_11584-87872.jpg,1,1,0,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_11584-91968.jpg,1,1,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_11776-14272.jpg,0,1,0,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_11776-14784.jpg,0,1,0,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_11776-15296.jpg,0,1,0,0,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_11776-15808.jpg,1,1,0,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_12032-130560.jpg,1,1,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_12032-131072.jpg,1,1,1,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_12032-131584.jpg,1,0,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_12032-132096.jpg,1,0,1,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_12032-132608.jpg,1,1,1,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_12032-133120.jpg,1,1,1,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_12032-133632.jpg,0,1,1,0,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_12096-78144.jpg,1,1,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_12096-79680.jpg,1,0,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_12096-80192.jpg,1,0,0,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_12096-80704.jpg,1,0,0,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_12096-81216.jpg,1,1,0,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_12096-81728.jpg,1,0,1,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_12096-82240.jpg,1,1,0,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_12096-82752.jpg,1,0,1,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_12096-83264.jpg,1,1,0,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_12096-83776.jpg,1,0,0,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_12096-84288.jpg,1,1,0,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_12096-84800.jpg,1,0,0,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_12096-85312.jpg,1,0,0,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_12096-85824.jpg,1,1,0,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_12096-86336.jpg,1,0,0,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_12096-86848.jpg,1,0,0,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_12096-87360.jpg,1,0,0,0,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_12096-87872.jpg,1,0,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_12096-88384.jpg,1,1,0,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_12096-88896.jpg,1,0,0,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_12096-89408.jpg,1,0,1,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_12096-91456.jpg,1,1,0,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_12096-91968.jpg,1,1,0,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_12288-14272.jpg,0,1,0,0,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_12288-14784.jpg,0,1,0,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_12288-15296.jpg,0,1,0,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_12288-15808.jpg,1,1,1,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_12544-131072.jpg,0,1,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_12544-131584.jpg,1,1,1,0,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_12544-132096.jpg,1,1,1,0,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_12544-132608.jpg,0,0,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_12608-77632.jpg,0,0,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_12608-78144.jpg,1,1,0,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_12608-79168.jpg,1,0,0,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_12608-79680.jpg,1,0,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_12608-80192.jpg,1,0,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_12608-80704.jpg,1,0,0,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_12608-81216.jpg,1,0,1,0,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_12608-81728.jpg,1,0,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_12608-82240.jpg,1,0,1,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_12608-82752.jpg,1,1,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_12608-83264.jpg,1,0,0,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_12608-83776.jpg,1,0,0,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_12608-84288.jpg,1,1,0,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_12608-84800.jpg,1,1,0,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_12608-85312.jpg,1,0,0,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_12608-85824.jpg,1,0,0,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_12608-86336.jpg,1,1,0,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_12608-86848.jpg,1,0,1,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_12608-87360.jpg,1,0,1,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_12608-87872.jpg,1,0,1,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_12608-88384.jpg,1,0,1,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_12608-88896.jpg,1,1,1,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_12608-89408.jpg,1,1,1,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_12608-90432.jpg,1,0,0,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_12608-91456.jpg,1,1,0,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_12608-91968.jpg,1,1,0,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_1280-129024.jpg,1,1,1,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_1280-129536.jpg,1,1,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_1280-130048.jpg,1,1,0,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_1280-130560.jpg,1,1,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_1280-131072.jpg,1,1,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_1280-131584.jpg,1,1,1,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_1280-132096.jpg,1,1,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_1280-132608.jpg,1,0,1,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_1280-133120.jpg,1,1,0,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_1280-133632.jpg,1,1,1,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_1280-134144.jpg,1,1,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_1280-134656.jpg,1,1,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_1280-135168.jpg,1,1,0,0,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_12800-14272.jpg,0,1,0,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_12800-14784.jpg,0,1,0,0,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_12800-15296.jpg,0,1,0,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_12800-15808.jpg,1,1,1,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_13120-78144.jpg,1,1,0,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_13120-79168.jpg,1,0,0,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_13120-79680.jpg,1,0,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_13120-80192.jpg,1,0,0,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_13120-80704.jpg,1,1,0,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_13120-81216.jpg,1,1,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_13120-81728.jpg,1,0,0,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_13120-82240.jpg,1,0,0,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_13120-82752.jpg,1,0,1,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_13120-83264.jpg,1,0,0,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_13120-83776.jpg,1,1,0,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_13120-84288.jpg,1,0,0,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_13120-84800.jpg,1,1,0,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_13120-85312.jpg,1,0,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_13120-85824.jpg,1,0,0,0,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_13120-86336.jpg,1,1,0,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_13120-86848.jpg,1,0,1,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_13120-87360.jpg,1,0,0,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_13120-87872.jpg,1,0,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_13120-88384.jpg,1,1,0,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_13120-88896.jpg,1,0,0,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_13120-89408.jpg,1,0,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_13120-89920.jpg,1,0,1,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_13120-90432.jpg,1,1,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_13120-90944.jpg,1,1,0,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_13120-91456.jpg,1,0,1,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_13120-91968.jpg,1,0,1,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_13120-92480.jpg,1,1,1,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_13120-92992.jpg,1,1,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_13312-14272.jpg,0,1,0,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_13312-14784.jpg,0,1,0,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_13312-15296.jpg,0,1,0,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_13312-15808.jpg,1,1,0,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_13632-78656.jpg,1,1,1,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_13632-79168.jpg,1,0,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_13632-79680.jpg,1,0,0,0,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_13632-80192.jpg,1,0,0,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_13632-80704.jpg,1,1,0,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_13632-81216.jpg,1,1,0,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_13632-81728.jpg,1,0,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_13632-82240.jpg,1,0,0,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_13632-82752.jpg,1,0,0,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_13632-83264.jpg,1,0,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_13632-83776.jpg,1,0,1,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_13632-84288.jpg,1,0,0,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_13632-84800.jpg,1,0,0,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_13632-85312.jpg,1,0,0,0,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_13632-85824.jpg,1,0,0,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_13632-86336.jpg,1,0,0,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_13632-86848.jpg,1,0,1,0,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_13632-87360.jpg,1,0,0,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_13632-87872.jpg,1,0,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_13632-88384.jpg,1,1,1,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_13632-88896.jpg,1,1,0,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_13632-89408.jpg,1,1,1,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_13632-89920.jpg,1,1,0,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_13632-90432.jpg,1,0,0,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_13632-90944.jpg,1,1,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_13632-91456.jpg,1,1,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_13632-91968.jpg,1,0,0,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_13632-92480.jpg,1,1,1,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_13632-92992.jpg,1,0,0,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_13632-93504.jpg,1,1,0,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_13824-13760.jpg,0,1,0,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_13824-14272.jpg,0,1,0,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_13824-14784.jpg,0,1,0,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_13824-15296.jpg,0,1,0,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_13824-15808.jpg,1,1,1,0,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_13824-16320.jpg,0,1,1,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_14144-78656.jpg,1,1,0,1,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_14144-79168.jpg,1,0,0,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_14144-79680.jpg,1,0,0,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_14144-80192.jpg,1,1,0,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_14144-80704.jpg,1,0,0,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_14144-81216.jpg,1,1,1,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_14144-81728.jpg,1,1,0,0,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_14144-82240.jpg,1,1,0,0,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_14144-82752.jpg,1,0,1,1,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_14144-83264.jpg,1,0,0,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_14144-83776.jpg,1,0,1,0,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_14144-84288.jpg,1,0,0,0,1,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_14144-84800.jpg,1,0,0,0,0,0,1
Demo_Camelyon16/HR/Demo_Camelyon16_14144-85312.jpg,1,0,1,0,0,0,1
